x1	x2	x3	x4	x5	x6	x7	x8	x9	x10	x11	x12	x13	x14	x15	y
43	management	married	고학력	no	715	no	no	무선	20	aug	4	-1	0	unknown	no
47	technician	married	중학력	no	275	no	no	무선	20	aug	4	-1	0	unknown	no
39	technician	married	중학력	no	49	yes	no	무선	20	aug	4	-1	0	unknown	no
36	technician	single	중학력	no	1044	yes	no	무선	20	aug	19	-1	0	unknown	no
38	management	married	고학력	no	3440	no	no	무선	20	aug	10	-1	0	unknown	no
39	technician	divorced	중학력	no	507	no	no	무선	20	aug	4	-1	0	unknown	no
35	technician	married	중학력	no	179	no	yes	무선	20	aug	2	-1	0	unknown	no
39	technician	married	고학력	no	93	no	no	무선	20	aug	2	-1	0	unknown	no
46	blue-collar	married	저학력	no	620	yes	no	무선	20	aug	2	-1	0	unknown	no
44	technician	married	중학력	no	7649	no	no	무선	20	aug	6	-1	0	unknown	no
53	technician	married	고학력	no	988	no	no	무선	20	aug	5	-1	0	unknown	yes
51	blue-collar	married	중학력	no	397	yes	no	무선	20	aug	2	-1	0	unknown	no
31	technician	married	중학력	no	0	no	no	무선	20	aug	2	-1	0	unknown	no
49	housemaid	married	중학력	no	3	no	no	무선	20	aug	2	-1	0	unknown	no
50	blue-collar	married	저학력	no	238	no	no	무선	20	aug	2	-1	0	unknown	no
32	technician	single	중학력	no	116	yes	no	무선	20	aug	2	-1	0	unknown	yes
37	management	single	고학력	no	361	no	no	무선	20	aug	2	-1	0	unknown	no
40	technician	single	중학력	no	2244	no	yes	무선	20	aug	2	-1	0	unknown	no
50	admin.	married	중학력	no	242	yes	no	무선	20	aug	4	-1	0	unknown	no
46	services	married	중학력	yes	130	no	no	무선	20	aug	2	-1	0	unknown	no
55	admin.	married	중학력	no	51	no	no	무선	20	aug	2	-1	0	unknown	no
60	admin.	married	고학력	no	1614	no	no	무선	20	aug	6	-1	0	unknown	yes
30	management	married	고학력	no	294	no	no	무선	20	aug	4	-1	0	unknown	no
35	management	married	고학력	no	24	yes	no	무선	20	aug	2	-1	0	unknown	no
35	technician	single	중학력	no	0	no	no	무선	20	aug	2	-1	0	unknown	no
36	technician	married	고학력	no	0	no	no	무선	20	aug	1	-1	0	unknown	no
47	services	married	중학력	no	439	yes	no	무선	20	aug	12	-1	0	unknown	no
37	management	married	고학력	no	16	no	no	무선	20	aug	1	-1	0	unknown	no
46	management	married	고학력	no	110	yes	yes	무선	20	aug	5	-1	0	unknown	no
32	management	married	고학력	no	7743	no	no	무선	20	aug	3	-1	0	unknown	no
30	technician	divorced	중학력	no	2403	no	no	무선	20	aug	2	-1	0	unknown	no
49	management	married	고학력	no	1912	yes	no	무선	20	aug	4	-1	0	unknown	no
39	technician	married	중학력	no	0	no	no	무선	20	aug	3	-1	0	unknown	no
33	technician	single	중학력	no	163	yes	no	무선	20	aug	2	-1	0	unknown	yes
47	services	married	중학력	no	665	yes	no	무선	20	aug	3	-1	0	unknown	no
44	management	married	고학력	no	5004	no	no	무선	20	aug	2	-1	0	unknown	no
46	blue-collar	married	중학력	no	3547	no	no	무선	20	aug	6	-1	0	unknown	no
36	technician	married	중학력	no	196	yes	no	무선	20	aug	2	-1	0	unknown	no
43	technician	married	중학력	no	481	no	no	무선	20	aug	2	-1	0	unknown	no
30	technician	single	중학력	no	790	no	no	무선	20	aug	3	-1	0	unknown	no
33	management	divorced	중학력	no	106	no	no	무선	20	aug	3	-1	0	unknown	no
31	technician	single	중학력	no	159	no	no	무선	20	aug	1	-1	0	unknown	no
41	housemaid	married	중학력	no	304	no	no	무선	20	aug	1	-1	0	unknown	no
33	management	single	고학력	no	0	no	no	무선	20	aug	1	-1	0	unknown	no
47	services	married	중학력	no	1717	no	no	무선	20	aug	9	-1	0	unknown	no
47	technician	married	중학력	no	52	no	no	무선	20	aug	4	-1	0	unknown	no
49	admin.	married	중학력	no	2465	no	no	무선	20	aug	3	-1	0	unknown	no
32	technician	single	중학력	no	0	no	no	무선	20	aug	4	-1	0	unknown	no
32	management	married	중학력	no	375	no	no	무선	20	aug	3	-1	0	unknown	no
57	housemaid	married	저학력	no	0	no	no	무선	20	aug	3	-1	0	unknown	no
48	blue-collar	married	중학력	no	1143	yes	no	무선	20	aug	3	-1	0	unknown	no
54	unknown	married	unknown	no	390	no	no	무선	20	aug	5	-1	0	unknown	no
44	housemaid	married	저학력	no	0	no	no	무선	20	aug	5	-1	0	unknown	no
39	management	married	고학력	no	208	no	no	무선	20	aug	4	-1	0	unknown	no
44	management	married	고학력	no	70	no	no	무선	20	aug	3	-1	0	unknown	no
44	management	married	고학력	no	0	yes	no	무선	20	aug	3	-1	0	unknown	no
35	entrepreneur	divorced	중학력	no	80	no	no	무선	20	aug	5	-1	0	unknown	no
51	management	married	고학력	no	7631	no	no	무선	20	aug	8	-1	0	unknown	no
37	technician	married	고학력	no	247	no	no	무선	20	aug	6	-1	0	unknown	yes
31	management	single	고학력	no	2085	yes	no	무선	20	aug	4	-1	0	unknown	no
59	retired	married	저학력	no	2568	no	no	무선	20	aug	5	-1	0	unknown	no
52	blue-collar	married	저학력	no	584	yes	no	무선	20	aug	18	-1	0	unknown	no
38	technician	single	고학력	no	221	no	no	무선	20	aug	3	-1	0	unknown	no
40	management	married	고학력	no	526	yes	no	무선	20	aug	4	-1	0	unknown	no
32	technician	single	중학력	no	432	no	no	무선	20	aug	3	-1	0	unknown	no
54	self-employed	married	고학력	no	0	yes	no	무선	20	aug	5	-1	0	unknown	no
32	management	married	고학력	no	396	yes	no	무선	20	aug	3	-1	0	unknown	no
41	technician	married	중학력	no	0	no	no	무선	20	aug	3	-1	0	unknown	no
38	management	married	고학력	no	1555	no	no	무선	20	aug	5	-1	0	unknown	no
40	management	married	고학력	no	2014	no	no	무선	20	aug	5	-1	0	unknown	no
33	management	single	고학력	no	23	no	no	무선	20	aug	3	-1	0	unknown	no
45	admin.	married	중학력	no	236	no	no	무선	20	aug	2	-1	0	unknown	yes
34	technician	single	고학력	no	19	no	no	무선	20	aug	3	-1	0	unknown	no
43	technician	divorced	고학력	no	1088	no	no	무선	20	aug	3	-1	0	unknown	no
31	technician	married	고학력	no	79	yes	no	무선	20	aug	12	-1	0	unknown	no
56	blue-collar	married	중학력	no	385	no	no	무선	20	aug	3	-1	0	unknown	no
33	management	single	고학력	no	215	no	no	유선	20	aug	9	-1	0	unknown	no
40	management	married	고학력	no	324	no	no	무선	20	aug	2	-1	0	unknown	no
33	technician	divorced	중학력	no	558	yes	no	무선	20	aug	3	-1	0	unknown	no
53	management	divorced	고학력	no	913	no	no	무선	20	aug	3	-1	0	unknown	no
31	student	single	고학력	no	744	no	no	무선	20	aug	3	-1	0	unknown	no
31	technician	single	중학력	no	36	no	no	무선	20	aug	3	-1	0	unknown	no
46	blue-collar	married	중학력	no	123	no	no	무선	20	aug	3	-1	0	unknown	no
50	blue-collar	married	저학력	no	8000	yes	no	무선	20	aug	10	-1	0	unknown	no
33	management	single	고학력	no	20794	no	no	무선	20	aug	5	-1	0	unknown	no
35	management	married	고학력	no	47	no	yes	무선	20	aug	9	-1	0	unknown	no
34	technician	single	중학력	no	10890	no	no	무선	20	aug	14	-1	0	unknown	no
49	management	married	중학력	no	601	no	no	무선	20	aug	6	-1	0	unknown	no
55	technician	divorced	중학력	no	35	yes	no	무선	20	aug	4	-1	0	unknown	no
57	management	married	고학력	no	3250	no	no	무선	20	aug	3	-1	0	unknown	no
37	management	single	고학력	no	0	no	no	무선	20	aug	5	-1	0	unknown	no
31	management	married	고학력	no	1170	no	no	무선	20	aug	4	-1	0	unknown	no
33	management	married	고학력	no	0	no	no	무선	20	aug	5	-1	0	unknown	no
48	management	married	고학력	no	1567	yes	no	무선	20	aug	3	-1	0	unknown	no
46	management	married	고학력	no	0	no	no	무선	20	aug	3	-1	0	unknown	no
51	housemaid	married	저학력	no	3486	no	no	무선	20	aug	11	-1	0	unknown	no
32	technician	single	고학력	no	35	no	no	무선	20	aug	8	-1	0	unknown	no
54	housemaid	married	unknown	no	909	no	no	무선	20	aug	3	-1	0	unknown	no
38	technician	married	중학력	no	63	no	no	무선	20	aug	4	-1	0	unknown	no
30	management	single	고학력	no	30	no	no	무선	21	aug	5	-1	0	unknown	no
43	technician	married	중학력	no	253	no	no	무선	21	aug	5	-1	0	unknown	no
42	management	married	고학력	no	99	no	no	무선	21	aug	4	-1	0	unknown	no
59	retired	married	저학력	no	56	no	no	무선	21	aug	5	-1	0	unknown	no
41	management	married	고학력	no	185	no	no	무선	21	aug	12	-1	0	unknown	no
47	technician	married	중학력	no	644	no	no	유선	21	aug	13	-1	0	unknown	no
54	management	divorced	고학력	no	205	no	no	무선	21	aug	6	-1	0	unknown	no
52	blue-collar	married	저학력	no	990	no	no	무선	21	aug	2	-1	0	unknown	no
34	housemaid	married	중학력	yes	0	no	no	무선	21	aug	2	-1	0	unknown	no
34	technician	single	중학력	no	0	no	no	무선	21	aug	2	-1	0	unknown	no
40	management	married	고학력	no	185	no	no	무선	21	aug	2	-1	0	unknown	no
47	management	married	고학력	no	1224	no	no	무선	21	aug	2	-1	0	unknown	no
38	technician	single	중학력	no	0	no	no	무선	21	aug	2	-1	0	unknown	no
36	technician	single	중학력	no	310	no	no	무선	21	aug	2	-1	0	unknown	no
35	management	married	고학력	no	109	no	yes	무선	21	aug	2	-1	0	unknown	no
36	management	married	고학력	no	35	no	no	무선	21	aug	4	-1	0	unknown	no
40	technician	single	중학력	no	572	no	no	무선	21	aug	2	-1	0	unknown	no
30	technician	single	고학력	no	196	no	no	무선	21	aug	2	-1	0	unknown	no
38	technician	married	중학력	no	13	no	no	무선	21	aug	2	-1	0	unknown	no
40	management	married	고학력	no	52527	no	no	무선	21	aug	11	-1	0	unknown	no
42	technician	married	중학력	no	5	no	no	무선	21	aug	2	-1	0	unknown	no
31	management	single	고학력	no	0	no	no	무선	21	aug	2	-1	0	unknown	no
33	technician	single	고학력	no	213	no	no	무선	21	aug	2	-1	0	unknown	no
33	management	married	고학력	no	0	no	no	무선	21	aug	2	-1	0	unknown	no
33	technician	single	고학력	no	1805	no	no	무선	21	aug	4	-1	0	unknown	no
32	self-employed	married	중학력	yes	9	no	no	무선	21	aug	2	-1	0	unknown	no
36	unknown	married	저학력	no	0	no	no	무선	21	aug	2	-1	0	unknown	no
53	blue-collar	married	unknown	no	0	no	no	무선	21	aug	2	-1	0	unknown	no
58	retired	married	저학력	no	358	no	no	무선	21	aug	2	-1	0	unknown	no
30	technician	married	고학력	no	0	no	no	무선	21	aug	6	-1	0	unknown	no
33	management	married	고학력	no	51	yes	no	무선	21	aug	2	-1	0	unknown	no
31	technician	single	고학력	yes	24	no	no	무선	21	aug	2	-1	0	unknown	no
45	technician	married	고학력	no	0	no	no	무선	21	aug	2	-1	0	unknown	no
39	technician	single	고학력	no	0	no	no	무선	21	aug	2	-1	0	unknown	no
41	technician	divorced	중학력	no	988	no	no	무선	21	aug	2	-1	0	unknown	no
44	management	married	중학력	no	0	no	no	무선	21	aug	2	-1	0	unknown	no
48	blue-collar	married	저학력	no	492	no	yes	무선	21	aug	2	-1	0	unknown	no
44	management	divorced	고학력	no	243	no	no	무선	21	aug	4	-1	0	unknown	no
37	management	single	고학력	no	102	yes	no	무선	21	aug	2	-1	0	unknown	no
43	technician	married	고학력	no	1485	no	no	무선	21	aug	2	-1	0	unknown	no
58	management	married	고학력	no	287	yes	no	무선	21	aug	8	-1	0	unknown	no
50	management	divorced	고학력	no	83	yes	no	무선	21	aug	2	-1	0	unknown	no
34	technician	single	중학력	no	666	no	no	무선	21	aug	2	-1	0	unknown	yes
42	management	single	고학력	yes	0	no	yes	무선	21	aug	5	-1	0	unknown	no
35	technician	single	고학력	no	147	no	no	무선	21	aug	2	-1	0	unknown	no
31	technician	single	중학력	no	388	no	no	무선	21	aug	2	-1	0	unknown	no
51	blue-collar	married	저학력	no	0	no	no	무선	21	aug	4	-1	0	unknown	no
30	technician	married	중학력	no	9	no	no	무선	21	aug	2	-1	0	unknown	no
32	technician	single	중학력	no	0	no	no	무선	21	aug	2	-1	0	unknown	no
38	technician	married	중학력	no	1960	yes	no	무선	21	aug	2	-1	0	unknown	no
46	services	married	중학력	no	244	no	no	무선	21	aug	2	-1	0	unknown	no
55	blue-collar	married	unknown	no	196	no	no	무선	21	aug	2	-1	0	unknown	no
32	housemaid	single	고학력	no	4	yes	no	무선	21	aug	2	-1	0	unknown	no
36	management	married	고학력	no	0	no	no	무선	21	aug	2	-1	0	unknown	no
53	blue-collar	married	저학력	no	2295	no	no	무선	21	aug	10	-1	0	unknown	no
52	blue-collar	married	저학력	no	924	no	no	무선	21	aug	4	-1	0	unknown	no
36	technician	married	중학력	no	1130	no	no	무선	21	aug	8	-1	0	unknown	no
45	blue-collar	married	중학력	no	13156	no	no	무선	21	aug	4	-1	0	unknown	no
33	housemaid	married	저학력	no	167	no	no	무선	21	aug	2	-1	0	unknown	no
34	management	married	고학력	no	468	no	no	무선	21	aug	2	-1	0	unknown	no
47	management	single	고학력	no	0	no	no	무선	21	aug	2	-1	0	unknown	no
30	management	married	고학력	no	4948	no	no	무선	21	aug	2	-1	0	unknown	no
45	blue-collar	married	중학력	no	430	no	yes	무선	21	aug	2	-1	0	unknown	no
32	technician	single	고학력	no	0	no	no	무선	21	aug	2	-1	0	unknown	no
45	blue-collar	married	저학력	no	1251	no	yes	무선	21	aug	4	-1	0	unknown	no
44	technician	divorced	중학력	no	65	no	no	무선	21	aug	4	-1	0	unknown	no
39	technician	married	중학력	no	22	no	no	무선	21	aug	2	-1	0	unknown	no
55	technician	married	고학력	no	11	no	no	무선	21	aug	2	-1	0	unknown	no
34	technician	single	고학력	no	0	no	no	무선	21	aug	2	-1	0	unknown	no
33	management	married	고학력	no	150	no	no	무선	21	aug	2	-1	0	unknown	no
38	management	married	고학력	no	3995	no	no	무선	21	aug	6	-1	0	unknown	no
35	technician	married	중학력	no	249	no	no	무선	21	aug	8	-1	0	unknown	no
53	technician	married	중학력	no	144	no	no	무선	21	aug	4	-1	0	unknown	no
42	technician	single	중학력	no	0	no	no	무선	21	aug	2	-1	0	unknown	no
33	technician	married	고학력	no	15	no	no	무선	21	aug	2	-1	0	unknown	no
36	housemaid	married	중학력	no	0	no	no	무선	21	aug	2	-1	0	unknown	no
31	management	single	고학력	no	0	no	no	무선	21	aug	2	-1	0	unknown	no
56	management	married	고학력	no	502	no	no	무선	21	aug	2	-1	0	unknown	no
31	unemployed	single	중학력	no	2066	no	yes	무선	21	aug	2	-1	0	unknown	no
41	housemaid	married	저학력	no	39	no	no	무선	21	aug	4	-1	0	unknown	no
41	technician	married	중학력	no	1032	yes	no	무선	21	aug	2	-1	0	unknown	no
34	management	married	고학력	no	0	no	no	무선	21	aug	2	-1	0	unknown	no
60	retired	married	중학력	no	404	no	no	무선	21	aug	2	-1	0	unknown	no
36	admin.	single	중학력	no	8	no	no	무선	21	aug	2	-1	0	unknown	no
36	management	married	고학력	no	0	yes	no	무선	21	aug	8	-1	0	unknown	no
51	management	married	고학력	no	307	no	no	무선	21	aug	6	-1	0	unknown	no
57	blue-collar	married	중학력	no	2887	no	no	무선	21	aug	10	-1	0	unknown	yes
40	technician	married	중학력	no	1498	no	yes	무선	21	aug	4	-1	0	unknown	no
34	management	single	고학력	no	886	yes	no	무선	21	aug	2	-1	0	unknown	no
57	technician	single	중학력	no	104	no	no	무선	21	aug	2	-1	0	unknown	no
33	technician	divorced	중학력	no	9	no	no	무선	21	aug	2	-1	0	unknown	no
57	technician	married	고학력	no	121	no	no	무선	21	aug	2	-1	0	unknown	no
34	management	divorced	고학력	no	0	no	no	무선	21	aug	2	-1	0	unknown	no
48	self-employed	married	중학력	no	91	no	no	무선	21	aug	8	-1	0	unknown	no
30	technician	single	중학력	no	0	no	no	무선	21	aug	4	-1	0	unknown	no
30	management	married	고학력	no	562	no	no	무선	21	aug	4	-1	0	unknown	no
55	technician	married	고학력	no	1354	no	no	무선	21	aug	4	-1	0	unknown	no
52	technician	divorced	중학력	no	225	no	no	무선	21	aug	2	-1	0	unknown	no
30	technician	married	고학력	no	423	yes	no	무선	21	aug	2	-1	0	unknown	no
32	management	single	고학력	no	46	no	no	무선	21	aug	6	-1	0	unknown	yes
33	management	single	고학력	no	20	no	no	무선	21	aug	2	-1	0	unknown	no
39	technician	married	중학력	no	564	no	no	무선	21	aug	4	-1	0	unknown	no
50	blue-collar	married	저학력	no	533	no	no	무선	21	aug	4	-1	0	unknown	no
47	management	married	고학력	no	509	no	yes	무선	21	aug	4	-1	0	unknown	no
32	management	single	고학력	no	438	no	no	무선	21	aug	5	-1	0	unknown	no
54	self-employed	married	중학력	no	77	no	no	무선	21	aug	4	-1	0	unknown	no
31	technician	single	고학력	no	176	no	no	무선	21	aug	4	-1	0	unknown	no
55	blue-collar	married	저학력	no	400	no	no	무선	21	aug	4	-1	0	unknown	no
48	blue-collar	married	중학력	no	2008	no	no	무선	21	aug	4	-1	0	unknown	no
37	management	married	고학력	no	727	no	no	무선	21	aug	10	-1	0	unknown	no
52	admin.	married	고학력	no	17	no	no	무선	21	aug	4	-1	0	unknown	no
31	technician	single	중학력	no	506	no	no	무선	21	aug	4	-1	0	unknown	no
35	management	single	고학력	no	75	no	no	무선	21	aug	5	-1	0	unknown	no
34	technician	married	고학력	no	5060	yes	no	무선	21	aug	21	-1	0	unknown	no
37	management	married	중학력	no	31	no	no	무선	21	aug	4	-1	0	unknown	no
45	blue-collar	married	중학력	no	1179	no	no	무선	21	aug	6	-1	0	unknown	no
31	technician	single	고학력	no	26	no	no	무선	21	aug	4	-1	0	unknown	no
33	management	divorced	고학력	no	433	no	no	무선	21	aug	4	-1	0	unknown	no
31	technician	single	고학력	no	110	no	no	무선	21	aug	4	-1	0	unknown	no
48	technician	divorced	중학력	no	0	no	no	무선	21	aug	4	-1	0	unknown	no
57	self-employed	married	중학력	no	2109	no	no	무선	21	aug	6	-1	0	unknown	no
31	technician	married	중학력	no	28	no	no	무선	21	aug	2	-1	0	unknown	no
43	technician	married	고학력	no	226	no	no	무선	21	aug	6	-1	0	unknown	no
50	management	married	고학력	no	0	no	no	무선	21	aug	2	-1	0	unknown	no
32	management	married	중학력	no	134	no	no	무선	21	aug	4	-1	0	unknown	no
32	technician	single	고학력	no	0	no	no	무선	21	aug	2	-1	0	unknown	no
60	blue-collar	married	중학력	no	0	no	no	무선	21	aug	2	-1	0	unknown	no
50	services	married	중학력	no	1501	no	no	무선	21	aug	4	-1	0	unknown	yes
40	technician	married	고학력	no	278	no	no	무선	21	aug	7	-1	0	unknown	no
32	housemaid	married	중학력	no	0	no	no	무선	21	aug	2	-1	0	unknown	no
60	services	married	중학력	no	1446	no	no	무선	21	aug	6	-1	0	unknown	no
52	services	married	중학력	no	0	no	no	무선	21	aug	4	-1	0	unknown	no
53	admin.	married	중학력	no	105	no	yes	무선	21	aug	2	-1	0	unknown	no
50	unknown	married	unknown	no	0	no	no	무선	21	aug	2	-1	0	unknown	no
58	retired	married	고학력	no	0	no	no	무선	21	aug	2	-1	0	unknown	no
39	management	married	고학력	no	1981	no	no	무선	21	aug	4	-1	0	unknown	no
35	technician	married	중학력	no	905	no	yes	무선	21	aug	2	-1	0	unknown	no
40	management	married	고학력	no	700	yes	no	무선	21	aug	6	-1	0	unknown	no
31	technician	single	고학력	no	424	no	no	무선	21	aug	2	-1	0	unknown	no
39	management	single	고학력	no	86	yes	no	무선	21	aug	4	-1	0	unknown	no
57	admin.	married	unknown	no	1401	no	no	무선	21	aug	22	-1	0	unknown	no
30	technician	single	고학력	no	6619	yes	no	무선	21	aug	8	-1	0	unknown	no
44	management	married	고학력	no	7635	no	no	무선	21	aug	5	-1	0	unknown	no
47	management	single	고학력	no	440	no	no	무선	21	aug	4	-1	0	unknown	no
47	blue-collar	married	저학력	no	468	no	no	무선	21	aug	7	-1	0	unknown	no
34	management	single	고학력	no	0	no	no	무선	21	aug	2	-1	0	unknown	no
56	admin.	married	중학력	no	1694	no	no	무선	21	aug	10	-1	0	unknown	yes
31	management	single	고학력	no	284	no	no	무선	21	aug	4	-1	0	unknown	no
